"STATION","NAME","DATE","DAPR","MDPR","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TOBS","WESD","WESF","WT01","WT02","WT03","WT04","WT05","WT06","WT08","WT09","WT11"
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-02-24",,,"0.09","0.0","2.0",,,,,,"0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-02-25",,,"0.33","0.0","1.0",,,,,,"0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-02-26",,,"0.01","0.0","1.0",,,,,,"0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-02-27",,,"0.00","0.0","1.0",,,,,,"0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-02-28",,,"0.13","3.5","4.0",,,,,,"0.1",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-03-01",,,"0.00","0.0","4.0",,,,,,"0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-03-02",,,"0.00","0.0","1.5",,,,,,"0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-03-03",,,"0.17","1.5","3.0",,,,,,"0.2",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-03-04",,,"0.89","10.1","13.1",,,,,,"0.9",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-03-05",,,"0.06","0.2","12.5",,,,,,"0.1",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-03-06",,,"0.00","0.0","10.0",,,,,,"0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-03-07",,,"0.00","0.0","10.0",,,,,,"0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-03-08",,,"0.00","0.0","8.0",,,,,,"0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-03-09",,,"0.00","0.0","7.0",,,,,,"0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-03-10",,,"0.00","0.0","4.5",,,,,,"0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-03-11",,,"0.72","2.2","6.5",,,,,,"0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-03-12",,,"0.00","0.0","4.0",,,,,,"0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-03-13",,,"0.00","0.0","4.0",,,,,,"0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-03-14",,,"0.00","0.0","3.0",,,,,,"0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-03-15",,,"0.00","0.0","2.0",,,,,,"0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-03-16",,,"0.32","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-03-17",,,"0.00","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-03-18",,,"0.00","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-03-19",,,"0.00","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-03-20",,,"0.00","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-03-21",,,"0.00","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-03-22",,,"0.17","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-03-23",,,"0.32","0.5","0.5",,,,,,"0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-03-24",,,"0.00","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-03-25",,,"0.00","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-03-26",,,"0.00","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-03-27",,,"0.00","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-03-28",,,"0.00","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-03-29",,,"0.01","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-03-30",,,"0.02","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-03-31",,,"0.00","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-04-01",,,"0.20","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-04-02",,,"0.00","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-04-03",,,"0.29","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-04-04",,,"0.01","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-04-05",,,"0.00","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-04-06",,,"0.28","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-04-07",,,"0.00","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-04-08",,,"0.13","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-04-09",,,"0.19","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-04-10",,,"0.20","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-04-11",,,"0.00","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-04-12",,,"0.00","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-04-13",,,"0.33","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-04-14",,,"0.00","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-04-15",,,"0.86","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-04-16",,,"0.03","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-04-17",,,"0.00","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-04-18",,,"0.01","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-04-19",,,"0.00","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-04-20",,,"0.15","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-04-21",,,"0.29","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-04-22",,,"0.00","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-04-23",,,"1.51","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-04-24",,,"0.15","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-04-25",,,"0.00","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-04-26",,,"0.01","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-04-27",,,"1.31","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-04-28",,,"0.00","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-04-29",,,"0.00","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-04-30",,,"0.12","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-05-01",,,"0.02","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-05-02",,,"0.10","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-05-03",,,"0.12","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-05-04",,,"0.28","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-05-05",,,"0.06","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-05-06",,,"0.00","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-05-07",,,"0.00","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-05-08",,,"0.24","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-05-09",,,"0.00","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-05-10",,,"0.00","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-05-11",,,"0.02","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-05-12",,,"0.01","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-05-13",,,"0.02","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-05-14",,,"0.63","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-05-15",,,"0.08","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-05-16",,,"0.01","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-05-17",,,"0.02","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-05-18",,,"0.19","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-05-19",,,"0.00","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-05-20",,,"0.19","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-05-21",,,"0.10","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-05-22",,,"0.00","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-05-23",,,"0.00","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-05-24",,,"0.10","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-05-25",,,"0.00","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-05-26",,,"0.10","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-05-27",,,"0.00","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-05-28",,,"0.00","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-05-29",,,"0.52","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-05-30",,,"0.02","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-05-31",,,"0.02","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-06-01",,,"0.00","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-06-02",,,"0.00","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-06-03",,,"0.89","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-06-04",,,"0.00","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-06-05",,,"0.00","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-06-06",,,"0.58","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-06-07",,,"0.00","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-06-08",,,"0.00","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-06-09",,,"0.00","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-06-10",,,"0.00","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-06-11",,,"0.62","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-06-12",,,"0.32","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-06-13",,,"0.00","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-06-14",,,"0.54","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-06-15",,,"0.00","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-06-16",,,"0.03","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-06-17",,,"0.61","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-06-18",,,"0.00","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-06-19",,,"0.12","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-06-20",,,"0.43","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-06-21",,,"0.96","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-06-22",,,"0.03","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-06-23",,,"0.00","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-06-24",,,"0.00","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-06-25",,,"0.00","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-06-26",,,"0.22","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-06-27",,,"0.00","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-06-28",,,"0.00","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-06-29",,,"0.13","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-06-30",,,"0.12","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-07-01",,,"0.51","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-07-02",,,"0.00","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-07-03",,,"0.00","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-07-04",,,"0.00","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-07-05",,,"0.00","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-07-06",,,"0.00","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-07-07",,,"0.29","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-07-08",,,"0.00","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-07-09",,,"0.00","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-07-10",,,"0.00","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-07-11",,,"0.00","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-07-12",,,"1.98","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-07-13",,,"0.29","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-07-14",,,"0.00","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-07-15",,,"0.00","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-07-16",,,"0.00","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-07-17",,,"0.00","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-07-18",,,"0.11","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-07-19",,,"0.00","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-07-20",,,"0.00","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-07-21",,,"0.00","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-07-22",,,"0.00","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-07-23",,,"1.87","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-07-24",,,"0.21","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-07-25",,,"0.00","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-07-26",,,"0.00","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-07-27",,,"0.00","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-07-28",,,"0.00","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-07-29",,,"0.00","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-07-30",,,"0.00","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-07-31",,,"0.00","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-08-01",,,"0.20","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-08-02",,,"0.00","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-08-03",,,"0.00","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-08-04",,,"0.00","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-08-05",,,"0.00","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-08-06",,,"0.00","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-08-07",,,"0.00","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-08-08",,,"1.58","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-08-09",,,"0.00","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-08-10",,,"0.00","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-08-11",,,"0.06","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-08-12",,,"0.00","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-08-13",,,"0.01","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-08-14",,,"0.00","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-08-15",,,"0.00","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-08-16",,,"0.00","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-08-17",,,"0.00","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-08-18",,,"0.35","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-08-19",,,"0.00","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-08-20",,,"0.00","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-08-21",,,"0.00","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-08-22",,,"0.37","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-08-23",,,"0.04","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-08-24",,,"0.00","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-08-25",,,"0.00","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-08-26",,,"0.00","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-08-27",,,"0.00","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
"US1MAMD0125","TEWKSBURY 3.6 SSE, MA US","2019-08-28",,,"0.00","0.0","0.0",,,,,"0.0","0.0",,,,,,,,,
